key,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,AvgH,AvgD,AvgA,pAvgH,pAvgD,pAvgA,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
2023-05-13 Southampton-Fulham,Fulham,Southampton,2023-05-13,15:00:00,Matchweek 36,Sat,Home,L,0,2,0,1,2.82,3.44,2.51,0.34314178772364134,0.2724028504155004,0.3844553618613437,0.3,0.2,0.45,0.25,0.8,0.4,0.65,0.65,0.75,0.4,0.65,0.95,0.9,0.65,0.3,0.8,0.6,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,-0.6499999999999999,-0.04999999999999999,0.10000000000000003,-0.6,0.20000000000000007,-0.15000000000000002,0.35000000000000003,0.050000000000000044,0.19999999999999996,0.15000000000000002,0.45,0.35,0.09999999999999998,0.050000000000000044,-0.6499999999999999,-0.04999999999999993,0.0
2022-09-03 Tottenham-Fulham,Fulham,Tottenham,2022-09-03,15:00:00,Matchweek 6,Sat,Home,W,2,1,1,1,1.49,4.62,6.54,0.6465939777650991,0.20766136159365745,0.14574466064168887,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,-0.35,0.6,0.5,-0.25,-0.09999999999999998,0.25,-0.19999999999999998,-0.39999999999999997,-0.15000000000000002,0.75,0.7,-0.35,0.0,-0.14999999999999997,-0.44999999999999996,-0.55,-0.14999999999999997
2023-01-23 Tottenham-Fulham,Fulham,Tottenham,2023-01-23,20:00:00,Matchweek 21,Mon,Away,W,1,0,1,0,2.13,3.75,3.25,0.45668848738178036,0.2504955395875435,0.2928159730302013,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,-0.35,0.6,0.5,-0.25,-0.09999999999999998,0.25,-0.19999999999999998,-0.39999999999999997,-0.15000000000000002,0.75,0.7,-0.35,0.0,-0.14999999999999997,-0.44999999999999996,-0.55,-0.14999999999999997
2022-10-09 West Ham-Fulham,Fulham,West Ham,2022-10-09,14:00:00,Matchweek 10,Sun,Home,W,3,1,1,1,1.78,3.9,4.56,0.549931606098385,0.249364015836964,0.20070437806513167,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,-0.3999999999999999,0.25,0.35,0.0,0.050000000000000044,-0.10000000000000003,0.2,-0.09999999999999998,-0.30000000000000004,-0.04999999999999999,0.25,-0.04999999999999993,-0.5,0.20000000000000007,-0.7,-0.6,0.20000000000000007
2023-04-08 West Ham-Fulham,Fulham,West Ham,2023-04-08,15:00:00,Matchweek 30,Sat,Away,W,1,0,1,0,2.66,3.24,2.79,0.36223887844846187,0.2912879275465726,0.34647319400543813,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,-0.3999999999999999,0.25,0.35,0.0,0.050000000000000044,-0.10000000000000003,0.2,-0.09999999999999998,-0.30000000000000004,-0.04999999999999999,0.25,-0.04999999999999993,-0.5,0.20000000000000007,-0.7,-0.6,0.20000000000000007
2022-08-13 Wolves-Fulham,Fulham,Wolves,2022-08-13,15:00:00,Matchweek 2,Sat,Home,D,0,0,0,1,2.4,3.28,3.15,0.4019755055096571,0.3013443987073764,0.2966800957824799,1.0,0.4,0.1,0.3,0.3,0.55,0.3,0.4,0.3,0.35,0.35,0.15,0.95,0.75,0.05,0.75,0.5,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.050000000000000044,0.15000000000000002,-0.24999999999999997,-0.55,-0.3,0.0,0.0,-0.19999999999999996,-0.25000000000000006,0.09999999999999998,0.14999999999999997,-0.44999999999999996,0.1499999999999999,0.15000000000000002,-0.8999999999999999,-0.09999999999999998,-0.09999999999999998
2023-02-24 Wolves-Fulham,Fulham,Wolves,2023-02-24,20:00:00,Matchweek 25,Fri,Away,D,1,1,0,0,3.0,3.22,2.54,0.3217447368057339,0.2996665656446175,0.3785886975491691,1.0,0.4,0.1,0.3,0.3,0.55,0.3,0.4,0.3,0.35,0.35,0.15,0.95,0.75,0.05,0.75,0.5,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.050000000000000044,0.15000000000000002,-0.24999999999999997,-0.55,-0.3,0.0,0.0,-0.19999999999999996,-0.25000000000000006,0.09999999999999998,0.14999999999999997,-0.44999999999999996,0.1499999999999999,0.15000000000000002,-0.8999999999999999,-0.09999999999999998,-0.09999999999999998
2022-10-16 Arsenal-Leeds United,Leeds United,Arsenal,2022-10-16,14:00:00,Matchweek 11,Sun,Away,W,1,0,1,0,1.56,4.41,5.83,0.6311445811756063,0.21533144381441818,0.15352397501044465,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.75,0.6,0.4,0.050000000000000044,0.6499999999999999,0.15000000000000002,-0.2,-0.25000000000000006,-0.25,0.19999999999999996,0.29999999999999993,-0.20000000000000007,-0.09999999999999998,-0.25,0.15000000000000002,-0.8,-0.30000000000000004
2023-04-01 Arsenal-Leeds United,Leeds United,Arsenal,2023-04-01,15:00:00,Matchweek 29,Sat,Home,W,4,1,1,1,1.29,5.84,10.48,0.7601436105036269,0.15749104880132964,0.08236534069462301,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.75,0.6,0.4,0.050000000000000044,0.6499999999999999,0.15000000000000002,-0.2,-0.25000000000000006,-0.25,0.19999999999999996,0.29999999999999993,-0.20000000000000007,-0.09999999999999998,-0.25,0.15000000000000002,-0.8,-0.30000000000000004
2022-10-02 Aston Villa-Leeds United,Leeds United,Aston Villa,2022-10-02,16:30:00,Matchweek 9,Sun,Away,D,0,0,0,0,3.03,3.46,2.36,0.3130494866465472,0.28340384009693576,0.40354667325699595,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.30000000000000004,0.5,-0.050000000000000044,0.45000000000000007,0.25,-0.15000000000000002,0.10000000000000003,0.19999999999999996,-0.29999999999999993,-0.050000000000000044,0.15000000000000002,-0.25,0.35,0.19999999999999996,-0.19999999999999996,-0.65,-0.25
2023-01-13 Aston Villa-Leeds United,Leeds United,Aston Villa,2023-01-13,20:00:00,Matchweek 20,Fri,Home,W,2,1,1,1,1.94,3.63,4.02,0.501281986581679,0.26275844723882474,0.23595956617902064,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.30000000000000004,0.5,-0.050000000000000044,0.45000000000000007,0.25,-0.15000000000000002,0.10000000000000003,0.19999999999999996,-0.29999999999999993,-0.050000000000000044,0.15000000000000002,-0.25,0.35,0.19999999999999996,-0.19999999999999996,-0.65,-0.25
2022-11-05 Bournemouth-Leeds United,Leeds United,Bournemouth,2022-11-05,15:00:00,Matchweek 15,Sat,Away,L,3,4,0,0,4.73,3.93,1.74,0.19024917955049772,0.24371953832828755,0.566031282120735,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.24999999999999997,0.1,-0.25,0.22499999999999998,-0.1,-0.35,0.04999999999999999,0.35,-0.7999999999999999,-0.15000000000000002,-0.10000000000000003,-0.85,0.5,0.5,-0.7999999999999999,-0.30000000000000004,-0.25
2023-04-30 Bournemouth-Leeds United,Leeds United,Bournemouth,2023-04-30,14:00:00,Matchweek 34,Sun,Home,W,4,1,1,1,2.61,3.5,2.68,0.3673698989728816,0.2708310152571987,0.36179908576944125,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.24999999999999997,0.1,-0.25,0.22499999999999998,-0.1,-0.35,0.04999999999999999,0.35,-0.7999999999999999,-0.15000000000000002,-0.10000000000000003,-0.85,0.5,0.5,-0.7999999999999999,-0.30000000000000004,-0.25
2022-09-03 Brentford-Leeds United,Leeds United,Brentford,2022-09-03,15:00:00,Matchweek 6,Sat,Home,W,5,2,1,1,2.17,3.59,3.33,0.44463963400964074,0.27164026203528824,0.2837201039555523,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.35,0.55,0.09999999999999998,0.125,-0.1,-0.2,0.49999999999999994,0.1499999999999999,-0.35,0.09999999999999998,-0.15000000000000002,-0.30000000000000004,-0.3,-0.15000000000000002,0.050000000000000044,-0.5,0.15000000000000002
2023-01-22 Brentford-Leeds United,Leeds United,Brentford,2023-01-22,14:00:00,Matchweek 21,Sun,Away,D,0,0,0,0,2.89,3.67,2.38,0.3272544954722339,0.26197960476476206,0.4107658997634816,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.35,0.55,0.09999999999999998,0.125,-0.1,-0.2,0.49999999999999994,0.1499999999999999,-0.35,0.09999999999999998,-0.15000000000000002,-0.30000000000000004,-0.3,-0.15000000000000002,0.050000000000000044,-0.5,0.15000000000000002
2022-08-27 Brighton-Leeds United,Leeds United,Brighton,2022-08-27,15:00:00,Matchweek 4,Sat,Home,W,1,0,1,1,1.91,3.73,4.04,0.5095342279359217,0.2616216932199913,0.22884407884360997,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.7000000000000001,0.65,0.15000000000000002,-0.14999999999999997,0.39999999999999997,0.35,0.3,-0.30000000000000004,-0.04999999999999993,-0.4,0.19999999999999996,-0.45,-0.14999999999999997,-0.2,-0.44999999999999996,-0.85,0.29999999999999993
2023-03-11 Brighton-Leeds United,Leeds United,Brighton,2023-03-11,15:00:00,Matchweek 27,Sat,Away,D,2,2,0,0,1.97,3.67,3.84,0.4989802200625457,0.2565388365070254,0.24448094343090926,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.7000000000000001,0.65,0.15000000000000002,-0.14999999999999997,0.39999999999999997,0.35,0.3,-0.30000000000000004,-0.04999999999999993,-0.4,0.19999999999999996,-0.45,-0.14999999999999997,-0.2,-0.44999999999999996,-0.85,0.29999999999999993
2022-08-21 Chelsea-Leeds United,Leeds United,Chelsea,2022-08-21,14:00:00,Matchweek 3,Sun,Away,L,0,3,0,0,1.55,4.43,5.93,0.638201878747491,0.20913270144245907,0.15266541981049755,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.55,0.85,0.5,0.6,0.7,0.4,-0.25,-0.45000000000000007,0.050000000000000044,0.15000000000000002,0.5499999999999999,-0.55,0.050000000000000044,-0.30000000000000004,-0.15000000000000002,-0.4,0.5499999999999999
2023-03-04 Chelsea-Leeds United,Leeds United,Chelsea,2023-03-04,15:00:00,Matchweek 26,Sat,Home,W,1,0,1,1,1.64,4.02,5.52,0.593758084064736,0.23733119415282,0.16891072178289115,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.55,0.85,0.5,0.6,0.7,0.4,-0.25,-0.45000000000000007,0.050000000000000044,0.15000000000000002,0.5499999999999999,-0.55,0.050000000000000044,-0.30000000000000004,-0.15000000000000002,-0.4,0.5499999999999999
2022-10-09 Crystal Palace-Leeds United,Leeds United,Crystal Palace,2022-10-09,14:00:00,Matchweek 10,Sun,Home,W,2,1,1,1,2.07,3.62,3.57,0.4768986286771125,0.26442466052257746,0.2586767108007803,0.35,0.8,0.6,0.7,0.15,0.6,0.7,0.6,0.7,0.55,0.5,0.05,0.6,0.55,0.95,0.7,0.75,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.24999999999999997,0.7000000000000001,0.19999999999999996,0.35,-0.05000000000000002,0.09999999999999998,0.24999999999999994,0.04999999999999993,-0.15000000000000002,-0.09999999999999998,0.09999999999999998,-0.85,0.25,0.15000000000000002,0.09999999999999998,-0.30000000000000004,0.35
2023-04-09 Crystal Palace-Leeds United,Leeds United,Crystal Palace,2023-04-09,14:00:00,Matchweek 30,Sun,Away,W,5,1,1,0,3.59,3.41,2.11,0.2639075278491646,0.27868266675829545,0.4574098053920579,0.35,0.8,0.6,0.7,0.15,0.6,0.7,0.6,0.7,0.55,0.5,0.05,0.6,0.55,0.95,0.7,0.75,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.24999999999999997,0.7000000000000001,0.19999999999999996,0.35,-0.05000000000000002,0.09999999999999998,0.24999999999999994,0.04999999999999993,-0.15000000000000002,-0.09999999999999998,0.09999999999999998,-0.85,0.25,0.15000000000000002,0.09999999999999998,-0.30000000000000004,0.35
2022-08-30 Everton-Leeds United,Leeds United,Everton,2022-08-30,20:00:00,Matchweek 5,Tue,Away,D,1,1,0,0,3.46,3.57,2.14,0.275866371717236,0.26962528042221073,0.45450834786103184,0.25,0.45,0.3,0.55,0.55,0.15,0.8,0.85,0.15,0.15,0.2,1.0,0.5,0.95,0.55,0.95,0.25,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.15,0.35,-0.10000000000000003,0.20000000000000007,0.35000000000000003,-0.35,0.35000000000000003,0.29999999999999993,-0.7,-0.5,-0.2,0.09999999999999998,0.15000000000000002,0.5499999999999999,-0.29999999999999993,-0.050000000000000044,-0.15000000000000002
2023-02-18 Everton-Leeds United,Leeds United,Everton,2023-02-18,15:00:00,Matchweek 24,Sat,Home,W,1,0,1,1,2.48,3.31,2.99,0.38731190061299947,0.2902297805357571,0.3224583188507664,0.25,0.45,0.3,0.55,0.55,0.15,0.8,0.85,0.15,0.15,0.2,1.0,0.5,0.95,0.55,0.95,0.25,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.15,0.35,-0.10000000000000003,0.20000000000000007,0.35000000000000003,-0.35,0.35000000000000003,0.29999999999999993,-0.7,-0.5,-0.2,0.09999999999999998,0.15000000000000002,0.5499999999999999,-0.29999999999999993,-0.050000000000000044,-0.15000000000000002
2022-10-23 Fulham-Leeds United,Leeds United,Fulham,2022-10-23,14:00:00,Matchweek 13,Sun,Away,W,3,2,1,0,3.59,3.62,2.06,0.2593903084834802,0.2637010826921858,0.47690860882481945,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.85,0.15,-0.050000000000000044,0.5,0.39999999999999997,0.050000000000000044,-0.15000000000000002,0.04999999999999993,-0.29999999999999993,-0.4,-0.2,-0.30000000000000004,0.45000000000000007,0.19999999999999996,0.09999999999999998,-0.15000000000000002,0.19999999999999996
2023-04-22 Fulham-Leeds United,Leeds United,Fulham,2023-04-22,12:30:00,Matchweek 32,Sat,Home,W,2,1,1,1,2.38,3.44,3.01,0.4000181793562823,0.27921337354227876,0.32076844710097285,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.85,0.15,-0.050000000000000044,0.5,0.39999999999999997,0.050000000000000044,-0.15000000000000002,0.04999999999999993,-0.29999999999999993,-0.4,-0.2,-0.30000000000000004,0.45000000000000007,0.19999999999999996,0.09999999999999998,-0.15000000000000002,0.19999999999999996
2022-10-20 Leicester City-Leeds United,Leeds United,Leicester City,2022-10-20,20:15:00,Matchweek 12,Thu,Home,W,2,0,1,1,2.32,3.58,3.03,0.4158094128198321,0.2668859814750828,0.31730460570459945,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.6,0.15,0.25,0.65,0.14999999999999997,0.19999999999999996,0.14999999999999997,-0.10000000000000003,-0.19999999999999996,0.25,0.4,-0.8,0.10000000000000003,-0.35000000000000003,-0.6499999999999999,-0.09999999999999998,0.25
2023-04-25 Leicester City-Leeds United,Leeds United,Leicester City,2023-04-25,20:00:00,Matchweek 33,Tue,Away,D,1,1,0,0,2.98,3.54,2.37,0.3218419968798715,0.26963726266082677,0.4085207404597842,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.6,0.15,0.25,0.65,0.14999999999999997,0.19999999999999996,0.14999999999999997,-0.10000000000000003,-0.19999999999999996,0.25,0.4,-0.8,0.10000000000000003,-0.35000000000000003,-0.6499999999999999,-0.09999999999999998,0.25
2022-10-29 Liverpool-Leeds United,Leeds United,Liverpool,2022-10-29,19:45:00,Matchweek 14,Sat,Home,L,1,2,0,1,1.3,6.07,9.16,0.7441527474264147,0.15823633614713767,0.09761091642688836,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.85,0.8,0.575,0.4,0.75,0.44999999999999996,-0.10000000000000003,-0.4,0.15000000000000002,0.29999999999999993,0.35,-0.050000000000000044,-0.24999999999999997,-0.050000000000000044,-0.7,-0.6,0.6
2023-04-17 Liverpool-Leeds United,Leeds United,Liverpool,2023-04-17,20:00:00,Matchweek 31,Mon,Away,W,6,1,1,0,1.73,4.22,4.35,0.5634867554766273,0.21748930295176866,0.21902394157114843,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.85,0.8,0.575,0.4,0.75,0.44999999999999996,-0.10000000000000003,-0.4,0.15000000000000002,0.29999999999999993,0.35,-0.050000000000000044,-0.24999999999999997,-0.050000000000000044,-0.7,-0.6,0.6
2022-12-28 Manchester City-Leeds United,Leeds United,Manchester City,2022-12-28,20:00:00,Matchweek 17,Wed,Away,W,3,1,1,0,1.3,5.99,9.46,0.7503385137236427,0.15553529999126386,0.09412618628468784,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.8,0.9,0.575,0.55,0.8,0.5,-0.4,-0.5,0.09999999999999998,-0.2,0.6,-0.4,0.20000000000000007,-0.10000000000000003,-0.25,-0.95,0.5
2023-05-06 Manchester City-Leeds United,Leeds United,Manchester City,2023-05-06,15:00:00,Matchweek 35,Sat,Home,W,2,1,1,1,1.17,8.41,15.94,0.8319236000495117,0.10674802164436846,0.061328378306475806,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.8,0.9,0.575,0.55,0.8,0.5,-0.4,-0.5,0.09999999999999998,-0.2,0.6,-0.4,0.20000000000000007,-0.10000000000000003,-0.25,-0.95,0.5
2023-02-08 Manchester Utd-Leeds United,Leeds United,Manchester Utd,2023-02-08,20:00:00,Matchweek 8,Wed,Home,D,2,2,0,1,1.47,4.83,6.54,0.6648867289546014,0.19304154544371396,0.14207172560214712,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.65,0.45000000000000007,0.35,0.125,0.55,0.25,-0.30000000000000004,-0.20000000000000007,-0.5,0.04999999999999993,0.44999999999999996,-0.5,0.30000000000000004,0.09999999999999998,-0.5,-0.9,0.44999999999999996
2023-02-12 Manchester Utd-Leeds United,Leeds United,Manchester Utd,2023-02-12,14:00:00,Matchweek 23,Sun,Away,W,2,0,1,0,1.92,3.85,3.86,0.5060119740092903,0.25054209265428246,0.24344593333595202,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.65,0.45000000000000007,0.35,0.125,0.55,0.25,-0.30000000000000004,-0.20000000000000007,-0.5,0.04999999999999993,0.44999999999999996,-0.5,0.30000000000000004,0.09999999999999998,-0.5,-0.9,0.44999999999999996
2022-12-31 Newcastle Utd-Leeds United,Leeds United,Newcastle Utd,2022-12-31,15:00:00,Matchweek 18,Sat,Home,D,0,0,0,1,1.47,4.73,6.73,0.6601430427848395,0.20034828185235062,0.13950867536236694,0.2,0.325,0.15,0.65,0.4,0.05,0.9,1.0,0.2,0.5,0.15,0.3,1.0,0.85,0.8,0.65,0.2,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.1,0.225,-0.25,0.30000000000000004,0.2,-0.45,0.45,0.44999999999999996,-0.6499999999999999,-0.15000000000000002,-0.25,-0.6000000000000001,0.65,0.44999999999999996,-0.04999999999999993,-0.35,-0.2
2023-05-13 Newcastle Utd-Leeds United,Leeds United,Newcastle Utd,2023-05-13,12:30:00,Matchweek 36,Sat,Away,D,2,2,0,0,1.71,4.2,4.62,0.5721565148921106,0.22110958770337338,0.20673389740404444,0.2,0.325,0.15,0.65,0.4,0.05,0.9,1.0,0.2,0.5,0.15,0.3,1.0,0.85,0.8,0.65,0.2,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.1,0.225,-0.25,0.30000000000000004,0.2,-0.45,0.45,0.44999999999999996,-0.6499999999999999,-0.15000000000000002,-0.25,-0.6000000000000001,0.65,0.44999999999999996,-0.04999999999999993,-0.35,-0.2
2023-02-05 Nott'ham Forest-Leeds United,Leeds United,Nott'ham Forest,2023-02-05,14:00:00,Matchweek 22,Sun,Home,W,1,0,1,1,2.64,3.43,2.71,0.3638762442851575,0.2816219836981137,0.35450177201625044,0.3,0.15,0.225,0.4,0.05,0.05,0.85,1.0,0.15,0.2,0.05,0.25,0.9,0.55,0.75,0.2,0.2,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.19999999999999998,0.04999999999999999,-0.17500000000000002,0.050000000000000044,-0.15000000000000002,-0.45,0.39999999999999997,0.44999999999999996,-0.7,-0.45,-0.35000000000000003,-0.65,0.55,0.15000000000000002,-0.09999999999999998,-0.8,-0.2
2023-04-04 Nott'ham Forest-Leeds United,Leeds United,Nott'ham Forest,2023-04-04,19:45:00,Matchweek 7,Tue,Away,L,1,2,0,0,5.05,3.83,1.73,0.18395894888633124,0.244261090084588,0.5717799610286128,0.3,0.15,0.225,0.4,0.05,0.05,0.85,1.0,0.15,0.2,0.05,0.25,0.9,0.55,0.75,0.2,0.2,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.19999999999999998,0.04999999999999999,-0.17500000000000002,0.050000000000000044,-0.15000000000000002,-0.45,0.39999999999999997,0.44999999999999996,-0.7,-0.45,-0.35000000000000003,-0.65,0.55,0.15000000000000002,-0.09999999999999998,-0.8,-0.2
